"cuny_subject","short_title"
"MELS","Microscopic Evaluation III"
"MELS","Parasitology"
"MELS","Professional Practice"
"MELS","Research Methods 1"
"MELS","Research Methods 2"
"MELS","Research Methods 3"
"MELS","Risk Mgmt for the Biomed Lab"
"MELS","Senior Seminar"
"MELS","Senior Seminar 2 Mls"
"MELS","Sp Top:Medical Tech"
"MELS","Top: Biochemistry"
"MELS","Top: Cell Tissue Cul"
"MELS","Top:Chem Bio Blood"
"MELS","Top:Parasite Infec"
"MELS","Top:Transfusion Tech"
"MELS","Topics Biomed Sci"
"MELS","Topics: Applied Pharm"
"MELS","Topics: Biohazards & Emer Resp"
"MELS","Topics: Lab Analysis"
"MELS","Tpc:Clinical Chem"
"MELS","Viral Mech: Hum Disease"
"MELS","Virology"
"MESG","Block 5"
"MESG","GER 2B Urban Affairs"
"MESG","In Service"
"MESG","Ind Research In Womens Studies"
"MESG","Purposes Of The University"
"MEST","3-D Animation"
"MEST","3D Anim & Modeling"
"MEST","3D Virtual Environments"
"MEST","3d Modeling & Anim"
"MEST","Adv Doc TV & Internet"
"MEST","Adv Grap. Comm Wrshp"
"MEST","Adv Graphics Wkshp 2"
"MEST","Adv Interactve Media"
"MEST","Adv in Video Rptg Child Wlf"
"MEST","Advanced Doc Digital Editing"
"MEST","Advanced Document Editing"
"MEST","Advanced Gender and Media"
"MEST","Advanced Reporting"
"MEST","Advanced TV Studio Production"
"MEST","African Politics thru Afr Film"
"MEST","Amer in Am.Film&Vid"
"MEST","American Stereotypes"
"MEST","Arguing Issues/Media & Pop Cul"
"MEST","Asian Amer. Media"
"MEST","Asianpacific Am Med"
"MEST","Bas Reporting"
"MEST","Basic Reporting"
"MEST","Blk Music in Wld Clt"
"MEST","Broadcast Journalism"
"MEST","Business Magazines"
"MEST","Business of Magazine"
"MEST","Cable Television"
"MEST","Chng Media Lndsc US Pol & Poli"
"MEST","Comic Book Project"
"MEST","Comm on Radio & TV"
"MEST","Comm: Tech & Change"
"MEST","Complex TV Narrative"
"MEST","Complex Television Narratives"
"MEST","Concepts in Gaming"
"MEST","Contrasting Media Systems"
"MEST","Copy Editing"
"MEST","Covering Washington Politics"
"MEST","Creative Code"
"MEST","Critcl Prspct:Jrnl"
"MEST","Critical Perspective"
"MEST","Criticism of Documentary Media"
"MEST","Cult TV and Audiences"
"MEST","Culture of Publicity"
"MEST","Data Journalism"
"MEST","Design CnceptsTheater/Film/Tv"
"MEST","Desktop Publishing"
"MEST","Dev Media&Glob:Latam"
"MEST","Developing the Doc"
"MEST","Developing the Documentary"
"MEST","Digital Copyright"
"MEST","Digital Design and Usability"
"MEST","Digital Privacy & Pandemic"
"MEST","Digtal Desgn Usablty"
"MEST","Disease and Disaster in Media"
"MEST","Doc Video: S. Africa"
"MEST","Documentary Video Production 1"
"MEST","Documentary Video Production 2"
"MEST","Effective Speechmaking"
"MEST","Electr Newsgathering"
"MEST","Elm Sight,Snd,Motion"
"MEST","Entertainment Journalism"
"MEST","Environ, Urban & Health Journ"
"MEST","Ethics&Artificial Intelligence"
"MEST","Ethnic News Rprtng"
"MEST","Ethnic Reptg 2"
"MEST","Experimental Production"
"MEST","Exploring Palestine Doc"
"MEST","Family Communication"
"MEST","Fandom and Television"
"MEST","Feature Writing"
"MEST","Film & Video Product Seminar"
"MEST","Film & Video Production Sem"
"MEST","Film Genre:Horror Fm"
"MEST","Filming the other"
"MEST","Folk & Traditional Music"
"MEST","Game Programming I"
"MEST","Game Programming II"
"MEST","Gendr & Popular Cult"
"MEST","Graphic Novel"
"MEST","History of Broadcasting"
"MEST","History of Print Journalism"
"MEST","Honors Project"
"MEST","Hybrid Film: Fiction & Docu"
"MEST","Images of Resistance"
"MEST","Imaginary Worlds"
"MEST","Indep Vid:Role Pro"
"MEST","Independent Study"
"MEST","Individualism as a Way of Life"
"MEST","Industrial Video"
"MEST","Information Graphics"
"MEST","Interactive Installation"
"MEST","Interactive Media"
"MEST","Interactive Media Making"
"MEST","Interactive Media Production"
"MEST","Interactive Mediamkg"
"MEST","Internet & Society"
"MEST","Internet Research"
"MEST","Internet and Society"
"MEST","Internship"
"MEST","Interview Techniques"
"MEST","Intr:Ethnomusicology"
"MEST","Intro Physical Computing"
"MEST","Intro To Digital Med"
"MEST","Introduction to 2D Animation"
"MEST","Introduction to Digital Media"
"MEST","Introduction to Media Studies"
"MEST","Introduction to Publishing"
"MEST","Inv Rep Print+Bdcstn"
"MEST","Investigative Rpt"
"MEST","Invst Journ:Pub Hous"
"MEST","Japan: War Media"
"MEST","Jewish Americans on the Screen"
"MEST","Journalism & Society"
"MEST","Journalism as Lit"
"MEST","Journalism as Literature"
"MEST","LGBT Documentary"
"MEST","LGBT Film & Media"
"MEST","Latino Media & Popular Culture"
"MEST","Law and Politics of Privacy"
"MEST","Literary Editing"
"MEST","Location Sound"
"MEST","Magazine Writing"
"MEST","Mags Feature Writ"
"MEST","Making Generative Media"
"MEST","Mass Media & Nuc Pwr"
"MEST","Mass Media Dev Contr"
"MEST","Mass Media-Dev Ctrys"
"MEST","Media & Film Digital Age Pt.1"
"MEST","Media & Film Digital Age Pt.2"
"MEST","Media & Law in the Digital Age"
"MEST","Media & Politics"
"MEST","Media & Society"
"MEST","Media Activism"
"MEST","Media And Politics"
"MEST","Media Criticism"
"MEST","Media Effects"
"MEST","Media Ethics"
"MEST","Media Reps of Labor"
"MEST","Media Wksp Migration"
"MEST","Media for Education"
"MEST","Media in Eastrn Uero"
"MEST","Media, Human Rights&Democracy"
"MEST","Media, Sports, and Society"
"MEST","Mediamakg:Cd/Dvd/WWW"
"MEST","Mobile Journalism"
"MEST","Mobile Reporting"
"MEST","Motion Graphics"
"MEST","Movies as Am Cult"
"MEST","Movies as Mass Commu"
"MEST","Movies in Amer Cult"
"MEST","Music Video"
"MEST","Myths and Images in the Media"
"MEST","Neighborhood News"
"MEST","Neighborhood Oral History"
"MEST","New Media Art for Soc Justice"
"MEST","News Literacy in a Digital Age"
"MEST","News Video Reporting"
"MEST","Non-Verbal Communication"
"MEST","Nonfiction Film and Video"
"MEST","Online Journalism"
"MEST","Online News Bureau"
"MEST","Opinion Writing"
"MEST","Oral Hst,Cult,Id,Art"
"MEST","Oral Interpretation"
"MEST","Partisan Media"
"MEST","Photo & Amer Culture"
"MEST","Photo Journalism"
"MEST","Political Reporting"
"MEST","Presentation Graphic"
"MEST","Press & The Public"
"MEST","Problems American Journalism"
"MEST","Prod.Dsgn.Th/TV/Flm"
"MEST","Producing for TV"
"MEST","Propaganda and the Mass Media"
"MEST","Public Relations"
"MEST","Public Television"
"MEST","Race & The Internet"
"MEST","Radio & TV in Society"
"MEST","Radio Broadcast Management"
"MEST","Radio Documentary"
"MEST","Radio Reporting and Podcasting"
"MEST","Reporting and Writing 1"
"MEST","Reporting and Writing 2"
"MEST","Represent of Race in US Media"
"MEST","Rewriting AA Image"
"MEST","Risk & Crisis Comm"
"MEST","Rptg:Lcl Pol&Invstgv"
"MEST","Sem: Comm & Cybernetics"
"MEST","Sem: Comm&Conflct Res"
"MEST","Sem: Rhetoric of Pol"
"MEST","Sem: Soc Imp-Mass Com"
"MEST","Sem:Brdcst Mangement"
"MEST","Sem:Broadcasting Eco"
"MEST","Sem:Com&Social Order"
"MEST","Sem:Crit of Brdcstg"
"MEST","Sem:For Broadcasting"
"MEST","Sem:Language&Style"
"MEST","Sem:Media Control"
"MEST","Sem:Music Industry"
"MEST","Sem:Nonverbal Comm"
"MEST","Sem:Pblc Rel&Ma Med"
"MEST","Sem:Phil of Rhetoric"
"MEST","Sem:Poetry&Lang-Emot"
"MEST","Sem:Prob-Amer Journ"
"MEST","Sem:Probs-Cont Journ"
"MEST","Sem:Radio Broadcastg"
"MEST","Sem:Res-Ma Med&Cult"
"MEST","Sem:Resrch in Comm"
"MEST","Sem:Symbol&Motivatn"
"MEST","Sem:TV Documentary"
"MEST","Seminar in Editorial Writing"
"MEST","Seminar: Public Broadcasting"
"MEST","Sexualities&Media Re"
"MEST","Social Prb Med/Cult"
"MEST","Socially Engaged Games"
"MEST","Sound Design"
"MEST","Sound for Film & Vid2"
"MEST","Sp Tp:Ed Appl in Vid"
"MEST","Sp Tpc:Media Seminar"
"MEST","Sp: Hybrid Criticism in Age AI"
"MEST","Spec Top.Women&Media"
"MEST","Spec Top:Cable T.V."
"MEST","Spec. Public Relations"
"MEST","Special Problems"
"MEST","Special Topics: N.Y. Media"
"MEST","Sports Reporting"
"MEST","Statistcl Mthds for Media Rsrh"
"MEST","Strat Commun&Mrkting:The Arts"
"MEST","Strategic Comm & Marketng:Arts"
"MEST","Studio News Production"
"MEST","Studio TV Wrkshp: Variety Show"
"MEST","Studio Television Production"
"MEST","TV Editing"
"MEST","TV Editing Seminar"
"MEST","TV Production 1"
"MEST","TV Sitcoms,Hist&Dev"
"MEST","TV Writing: Limited Run Series"
"MEST","Talk Radio"
"MEST","Tele Nov"
"MEST","Tele Novelas"
"MEST","Television & Democracy"
"MEST","Television Culture"
"MEST","Television Genres"
"MEST","The Culture of Publicity"
"MEST","The Music Industry"
"MEST","The Press and the Public"
"MEST","Thesis Seminar"
"MEST","Third World Images: Latin"
"MEST","Truth & Consequences"
"MEST","Truth and Consequences"
"MEST","Typecasting"
"MEST","Understanding New Media"
"MEST","Urban Investment Reporting"
"MEST","Web Design Projects"
"MEST","Web Production 2"
"MEST","Web Production I"
"MEST","Web Programming"
"MEST","Web Projects"
"MEST","What is Queer Cult"
"MEST","Wkshp Pub Graphics"
"MEST","Women and Media"
"MEST","Women and Television"
"MEST","Writing for TV - Comedy"
"MEST","Writing for TV: Tween Pilot"
"MEST","Wrtng Urban Comuntis"
"MEST","XR Design & Development"
"MEST","XR: Speculative Media"
"MUSH","1826-8:Yrs of Gens"
"MUSH","20th Century Music"
"MUSH","20th Century Music&Techniqye"
"MUSH","A Thousand Years of Listening"
"MUSH","Aesthetics"
"MUSH","African Mus-Diaspora"
"MUSH","African Music"
"MUSH","African Roots in Brazilian Mus"
"MUSH","African-American Opera"
"MUSH","American Pop Music 1890-2010"
"MUSH","Asian Music Diaspora"
"MUSH","Bach Family"
"MUSH","Bach Man of Craft"
"MUSH","Bach and Handel"
"MUSH","Bach-A Life in Music"
"MUSH","Bach’s Choral Mast"
"MUSH","Beethoven"
"MUSH","Beethoven & Beyond"
"MUSH","Beethoven Symphonies"
"MUSH","Beethoven to Romanticism"
"MUSH","Beethoven-New Path"
"MUSH","Berlioz: Master Composer"
"MUSH","Berlioz: Mendelsshn"
"MUSH","Black Music in the Americas"
"MUSH","Brahms and Schumanns"
"MUSH","Brahms-Wagner Rvly"
"MUSH","Cent of Russia Music 1835-1935"
"MUSH","Chamber Music"
"MUSH","Concerto 19th Century"
"MUSH","Contemp Jewish Music Disap"
"MUSH","Debussy, Ravel&The French Schl"
"MUSH","Euro Art Music"
"MUSH","Film Music"
"MUSH","Folk and Traditional Music"
"MUSH","French Improve Piano Music"
"MUSH","Frm Lov Song Symphony"
"MUSH","Gershwin & Porter"
"MUSH","Gershwin-Mst Cmprs"
"MUSH","Grt Oprs of Mozart"
"MUSH","Grt, Oprs of Verdi"
"MUSH","Handel: Master Composer"
"MUSH","Hispanic and Caribbean Music"
"MUSH","Hist Discrse of Vis Art & Mus"
"MUSH","Hist of Soul Music, 1963-1974"
"MUSH","History of Jazz"
"MUSH","History of Rap Music"
"MUSH","History of Rock"
"MUSH","Hunter at the Met"
"MUSH","Identity in Western Art Music"
"MUSH","In Service"
"MUSH","Int-Mus Therapy 1"
"MUSH","Intro to 20 Century Opera"
"MUSH","Intro to Ethomus 1"
"MUSH","Intro to Ethomus 2"
"MUSH","Introduction to Music Research"
"MUSH","Ital Opera:1800-40"
"MUSH","Italian Mast Baroq"
"MUSH","Italian Opera"
"MUSH","Love & Rom in Ger Op"
"MUSH","Love-Wagner’s Ring"
"MUSH","Mahler Song and Symphony"
"MUSH","Mahler and Strauss"
"MUSH","Master Composers"
"MUSH","Master Composers: Chopin"
"MUSH","Masterpieces of Opera"
"MUSH","Mozart Style"
"MUSH","Mus in the City"
"MUSH","Mus of Classical Pd"
"MUSH","Mus of War:1943-45"
"MUSH","Mus:Carib&Latin Am"
"MUSH","Music History 2"
"MUSH","Music History 4"
"MUSH","Music History I"
"MUSH","Music History III"
"MUSH","Music and Nostalgia"
"MUSH","Music and Politics"
"MUSH","Music and War"
"MUSH","Music for the Piano"
"MUSH","Music in America"
"MUSH","Music in Vienna’99"
"MUSH","Music of Africa"
"MUSH","Music of Asia"
"MUSH","Music of J S Bach"
"MUSH","Music of Latin America"
"MUSH","Music of the Middle East"
"MUSH","Music, Text & Context-Baroque"
"MUSH","Musical Quotes and Allusion"
"MUSH","Opera Workshop"
"MUSH","Opera on the Stage"
"MUSH","Opera- Romantic Scene"
"MUSH","Operas of Puccini"
"MUSH","Perf Cls in Voc Lt"
"MUSH","Popular Music:Sth Amer&Caribbn"
"MUSH","Puerto Rican Music"
"MUSH","Punk Rock and Rebellion"
"MUSH","Rap Music In Hip Hop Culture"
"MUSH","Rel Ideas West Mus"
"MUSH","Renais-Baroq:Art&Mus"
"MUSH","Research & Wrtg Re:Mus"
"MUSH","Robert Schumann"
"MUSH","Rock Music"
"MUSH","Rom Revl & The Piano"
"MUSH","Romantic Concerto"
"MUSH","Russian Opera"
"MUSH","Schbt-Brahms Chamb"
"MUSH","Schubert & Brahms"
"MUSH","Schubert and Sonata Idea"
"MUSH","Schubert-Master Composer"
"MUSH","Shostakovich World"
"MUSH","Sp Tpcs History & Lit Music"
"MUSH","Star-Crossed Lovers"
"MUSH","Stras: Life of Hero"
"MUSH","Strav-Debussy-Bart"
"MUSH","Symphny Golden Age"
"MUSH","Tchaikovsky"
"MUSH","The Arts in N.Y.C."
"MUSH","The Beatles"
"MUSH","The Concerto"
"MUSH","The Early Romantics"
"MUSH","The Gypsy in Hungari"
"MUSH","The Music Industry"
"MUSH","The Oratorio"
"MUSH","The World of Music"
"MUSH","Understandng Opera"
"MUSH","Verdi & Shakespeare"
"MUSH","Vienna, 1790-1830"
"MUSH","Women Mozart Operas"
"MUSH","Women and Music"
"MUSH","Women and Music: World Culture"
"MUSH","Women in Mus:Crs Cul"
"MUSH","Women in Music"
"MUSI","1826-8:Yrs of Genius"
"MUSI","19th Century Italian Opera"
"MUSI","20th C Music&Techn"
"MUSI","2D Viennese School"
"MUSI","Adv Counterpnt & Fugue"
"MUSI","Adv Jazz Harmony & Arranging"
"MUSI","Adv Music Theory 1"
"MUSI","Adv Stud Musicology 1"
"MUSI","Adv Stud Musicology 2"
"MUSI","Adv Studies in Music Theory II"
"MUSI","Adv. Cont. Harm.Tec1"
"MUSI","Advanced Perform Tech I"
"MUSI","African Music"
"MUSI","African-American Opera"
"MUSI","American Music"
"MUSI","Analysis in Performance"
"MUSI","Analysis of Popular Music"
"MUSI","Analysis of Song Cycles"
"MUSI","Applied Ethnomusicology"
"MUSI","Art Song"
"MUSI","Art of Transcription"
"MUSI","Baroque Performance Practce"
"MUSI","Beethoven & Beyond"
"MUSI","Beethoven Performance Practice"
"MUSI","Beethoven Piano Sonatas"
"MUSI","Beethoven Studies"
"MUSI","Beethoven Symphonies"
"MUSI","Brass"
"MUSI","Century Russian Mus 1835-1935"
"MUSI","Chamber Music"
"MUSI","Chamber Singers"
"MUSI","Classical Guitar Workshop"
"MUSI","Clu Sem:Music Drama"
"MUSI","Collaborative Piano"
"MUSI","Comic Romantic Opera"
"MUSI","Commercial Arranging"
"MUSI","Comp for B’Way Stage"
"MUSI","Composing for Film"
"MUSI","Composition"
"MUSI","Composition 1"
"MUSI","Composition II"
"MUSI","Composition for Performers"
"MUSI","Computer Music"
"MUSI","Conducting"
"MUSI","Contemp Comp Techn"
"MUSI","Contemp Comp Technqs"
"MUSI","Contemporary Techniques"
"MUSI","Contemporary Techniques 2"
"MUSI","Creating Opera:Wkshp"
"MUSI","Dance Music Baroque"
"MUSI","Debussy, Ravel&The French Schl"
"MUSI","Dev Mod Kbd Concerto"
"MUSI","Drama in Music  to 1750"
"MUSI","Drama:Wagner and Brecht"
"MUSI","Elem-Mus Hist & Lit"
"MUSI","Ellington:Lrg Ensmbl"
"MUSI","Ethno Transcription"
"MUSI","Exotic Local & National"
"MUSI","Film Music: Aesthetics&History"
"MUSI","Folk Music - Latin America"
"MUSI","Folk Music of Europe"
"MUSI","Folk Music of U S A"
"MUSI","For Lang Dict: Singer"
"MUSI","Form and Fantasy"
"MUSI","Hist & Porf. Pract."
"MUSI","History of Opera"
"MUSI","Identity in Western Art Music"
"MUSI","Improv & Comp Cl Pia"
"MUSI","Independent Study"
"MUSI","Indiv Study Project"
"MUSI","Individual Study Project"
"MUSI","Intr Notation Softwr"
"MUSI","Intro Persian Classical Music"
"MUSI","Introduction to Abelton Live"
"MUSI","Introduction to Dalcroze"
"MUSI","Introduction to Songwriting"
"MUSI","Ital Opera F Mon/Han"
"MUSI","Jazz Ensemble"
"MUSI","Jazz Harmony and Arranging"
"MUSI","Jazz Improvisation"
"MUSI","Jazz Theory"
"MUSI","Jazz Vocal Workshop Ensemble"
"MUSI","Jazz and Popular Music Combos"
"MUSI","Latin Amer Mus: Perf & Repert"
"MUSI","Liturgical Drama"
"MUSI","Lrge Inst Works Bach"
"MUSI","Making Opera-Intdisc"
"MUSI","Methods of Teaching: Pre K-12"
"MUSI","Methods-Instrumental Mus"
"MUSI","Monteverdi and 2A Prat"
"MUSI","Motet Fr Mid Age"
"MUSI","Mozart & Haydn Performance"
"MUSI","Mus Biblio&Res Techn"
"MUSI","Mus Hist, Mus The or Ethnomus"
"MUSI","Mus of 20th C:Revols"
"MUSI","Music Interpretation"
"MUSI","Music Technology & Performance"
"MUSI","Music and Disability"
"MUSI","Music in 19th Century France"
"MUSI","Music in America"
"MUSI","Music of East Asia"
"MUSI","Music of JS Bach"
"MUSI","Music of Middle East and India"
"MUSI","Music&Text - Baroque"
"MUSI","Music, Meaning, and Emotion"
"MUSI","Not’N Theory, Skills"
"MUSI","Opera Characterizatn"
"MUSI","Opera Music Theater Workshop"
"MUSI","Opera Performance"
"MUSI","Opera Production"
"MUSI","Opera Scenes"
"MUSI","Opera Workship"
"MUSI","Operas of Puccini"
"MUSI","Oratorio: Arias and Ensembles"
"MUSI","Orchestration"
"MUSI","Orfeo-Figaro-Fidelio"
"MUSI","Paris: 1870-1930"
"MUSI","Percussion"
"MUSI","Percussion Methods: TEP"
"MUSI","Perf Aud-Inst/Voice"
"MUSI","Performance Problems - Bach"
"MUSI","Performance Problems of Mozart"
"MUSI","Piano Literature 1"
"MUSI","Piano Literature 2"
"MUSI","Piano Music:Schmn-Scbn"
"MUSI","Piano Performance Class"
"MUSI","Piano Proficiency"
"MUSI","Piano Skls Mus Tchrs"
"MUSI","Piano Solo Chamber Music"
"MUSI","Popular Music Combo"
"MUSI","Priv Instr Instrument Voice"
"MUSI","Priv Instruction: Instru/Voice"
"MUSI","Priv Lessons in Composition 1"
"MUSI","Priv Lessons in Composition 2"
"MUSI","Priv Lessons in Composition 3"
"MUSI","Priv St: Instr-Voice"
"MUSI","Priv St:Instrm-Voice"
"MUSI","Priv Study Instr or Voice 1"
"MUSI","Priv Study Instr or Voice 2"
"MUSI","Priv Study Instr or Voice 3"
"MUSI","Private Instr-Instrumnt/Voice"
"MUSI","Prob in 16C Inst Mus"
"MUSI","Realizing Sound Syn"
"MUSI","Renaissance Notation"
"MUSI","Requiem History & Performance"
"MUSI","Romantic Opera"
"MUSI","Russian Opera"
"MUSI","Schoenb, Strav and Adorno"
"MUSI","Scoring Music for Film"
"MUSI","Sem: Music Theory"
"MUSI","Sem:Music Theory & Analysis"
"MUSI","Seminar In Ethnomusicology 1"
"MUSI","Seminar Urban Ethno"
"MUSI","Seminar in Ethnomusicology 2"
"MUSI","Seminar in Music History"
"MUSI","Seminar in Music Performance"
"MUSI","Seminar in Performance"
"MUSI","Seminar in Style Criticism"
"MUSI","Seminar:Music Theory Analysis"
"MUSI","Senior Recital"
"MUSI","Sonata Forms"
"MUSI","Sound Ecologies"
"MUSI","Stravinsky Life and Time"
"MUSI","Strings"
"MUSI","Style and Idea"
"MUSI","Style&Struct 20C Mus"
"MUSI","Symbolism in the Renaissance"
"MUSI","Symp Fr Bthvn to Mah"
"MUSI","The Aria - Analysis"
"MUSI","The Art of Cabaret"
"MUSI","The Classical Quartet"
"MUSI","The College Choir"
"MUSI","The Concerto"
"MUSI","The End of Classicsm"
"MUSI","The Handel Oratorios"
"MUSI","The Hunter Symphony"
"MUSI","The Madrigal"
"MUSI","The Operas of Mozart"
"MUSI","The Operas of Verdi"
"MUSI","The Oratorio"
"MUSI","The Symphony"
"MUSI","Thesis in Composition"
"MUSI","Undrstndng Snd Synth"
"MUSI","Vocal Music of Vivaldi"
"MUSI","Vocal Ornament Clscal Singers"
"MUSI","Women & Power in Mozart Operas"
"MUSI","Women and Music"
"MUSI","Woodwinds"
"MUSI","World Music"
"MUSI","World Music Education"
"MUSI","Wrkshop in Choral Mu"
"MUSI","Years Genius: 1826-28"
"MUSP","Advanced Jazz Workshop"
"MUSP","Art Song"
"MUSP","Art of Transcription"
"MUSP","Chamber Choir"
"MUSP","Chamber Music Workshop"
"MUSP","Chamber Music Wrkshp"
"MUSP","Chamber Singers"
"MUSP","Chmbr Music Workshop"
"MUSP","Collaborative Piano"
"MUSP","College Choir"
"MUSP","Collegium Musicum"
"MUSP","Conducting 1"
"MUSP","Conducting 2"
"MUSP","Creating Opera:Workshop"
"MUSP","Dance Band"
"MUSP","Diction for Singers"
